center,left,right,steering,throttle,reverse,speed
dataset-1/IMG/center_2016_12_01_13_34_46_760.jpg,dataset-1/IMG/left_2016_12_01_13_34_46_760.jpg,dataset-1/IMG/right_2016_12_01_13_34_46_760.jpg,-0.06925154,0.9855325999999999,0.0,30.18618
dataset-1/IMG/center_2016_12_01_13_34_46_861.jpg,dataset-1/IMG/left_2016_12_01_13_34_46_861.jpg,dataset-1/IMG/right_2016_12_01_13_34_46_861.jpg,-0.05975719,0.9855325999999999,0.0,30.186529999999998
dataset-1/IMG/center_2016_12_01_13_34_46_963.jpg,dataset-1/IMG/left_2016_12_01_13_34_46_963.jpg,dataset-1/IMG/right_2016_12_01_13_34_46_963.jpg,-0.05975719,0.9855325999999999,0.0,30.186529999999998
dataset-1/IMG/center_2016_12_01_13_34_47_063.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_063.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_063.jpg,-0.05975719,0.9855325999999999,0.0,30.18654
dataset-1/IMG/center_2016_12_01_13_34_47_164.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_164.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_164.jpg,0.0,0.9855325999999999,0.0,30.18657
dataset-1/IMG/center_2016_12_01_13_34_47_264.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_264.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_264.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
dataset-1/IMG/center_2016_12_01_13_34_47_366.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_366.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_366.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_47_467.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_467.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_467.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_47_569.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_569.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_569.jpg,0.0,0.9855325999999999,0.0,30.18665
dataset-1/IMG/center_2016_12_01_13_34_47_669.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_669.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_669.jpg,0.3105417,0.9855325999999999,0.0,30.16033
dataset-1/IMG/center_2016_12_01_13_34_47_770.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_770.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_770.jpg,0.2626991,0.9855325999999999,0.0,30.178240000000002
dataset-1/IMG/center_2016_12_01_13_34_47_871.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_871.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_871.jpg,0.0,0.9855325999999999,0.0,30.18495
dataset-1/IMG/center_2016_12_01_13_34_47_973.jpg,dataset-1/IMG/left_2016_12_01_13_34_47_973.jpg,dataset-1/IMG/right_2016_12_01_13_34_47_973.jpg,0.0,0.9855325999999999,0.0,30.18645
dataset-1/IMG/center_2016_12_01_13_34_48_074.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_074.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_074.jpg,-0.06925154,0.9855325999999999,0.0,30.184459999999998
dataset-1/IMG/center_2016_12_01_13_34_48_176.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_176.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_176.jpg,-0.0787459,0.9855325999999999,0.0,30.18543
dataset-1/IMG/center_2016_12_01_13_34_48_278.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_278.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_278.jpg,-0.0787459,0.9855325999999999,0.0,30.186009999999996
dataset-1/IMG/center_2016_12_01_13_34_48_379.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_379.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_379.jpg,-0.06925154,0.9855325999999999,0.0,30.18645
dataset-1/IMG/center_2016_12_01_13_34_48_481.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_481.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_481.jpg,0.0,0.9855325999999999,0.0,30.18644
dataset-1/IMG/center_2016_12_01_13_34_48_582.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_582.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_582.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_48_684.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_684.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_684.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_48_785.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_785.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_785.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_48_886.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_886.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_886.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_48_987.jpg,dataset-1/IMG/left_2016_12_01_13_34_48_987.jpg,dataset-1/IMG/right_2016_12_01_13_34_48_987.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_49_089.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_089.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_089.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_49_190.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_190.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_190.jpg,0.1765823,0.9855325999999999,0.0,30.179409999999997
dataset-1/IMG/center_2016_12_01_13_34_49_291.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_291.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_291.jpg,0.1765823,0.9855325999999999,0.0,30.18328
dataset-1/IMG/center_2016_12_01_13_34_49_392.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_392.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_392.jpg,0.1765823,0.9855325999999999,0.0,30.18474
dataset-1/IMG/center_2016_12_01_13_34_49_493.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_493.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_493.jpg,0.1765823,0.9855325999999999,0.0,30.18535
dataset-1/IMG/center_2016_12_01_13_34_49_595.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_595.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_595.jpg,0.0,0.9855325999999999,0.0,30.185879999999997
dataset-1/IMG/center_2016_12_01_13_34_49_696.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_696.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_696.jpg,-0.14520639999999999,0.9855325999999999,0.0,30.178259999999998
dataset-1/IMG/center_2016_12_01_13_34_49_797.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_797.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_797.jpg,-0.14520639999999999,0.9855325999999999,0.0,30.18338
dataset-1/IMG/center_2016_12_01_13_34_49_898.jpg,dataset-1/IMG/left_2016_12_01_13_34_49_898.jpg,dataset-1/IMG/right_2016_12_01_13_34_49_898.jpg,-0.14520639999999999,0.9855325999999999,0.0,30.184929999999998
dataset-1/IMG/center_2016_12_01_13_34_50_000.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_000.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_000.jpg,-0.02177976,0.9855325999999999,0.0,30.18668
dataset-1/IMG/center_2016_12_01_13_34_50_101.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_101.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_101.jpg,0.0,0.9855325999999999,0.0,30.186329999999998
dataset-1/IMG/center_2016_12_01_13_34_50_202.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_202.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_202.jpg,0.0,0.9855325999999999,0.0,30.1866
dataset-1/IMG/center_2016_12_01_13_34_50_303.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_303.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_303.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_50_405.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_405.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_405.jpg,0.0,0.9855325999999999,0.0,30.18665
dataset-1/IMG/center_2016_12_01_13_34_50_507.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_507.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_507.jpg,0.2052879,0.9855325999999999,0.0,30.17414
dataset-1/IMG/center_2016_12_01_13_34_50_609.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_609.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_609.jpg,0.100034,0.9855325999999999,0.0,30.186759999999996
dataset-1/IMG/center_2016_12_01_13_34_50_709.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_709.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_709.jpg,0.18615079999999998,0.9855325999999999,0.0,30.183759999999996
dataset-1/IMG/center_2016_12_01_13_34_50_810.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_810.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_810.jpg,0.05219137,0.9855325999999999,0.0,30.18732
dataset-1/IMG/center_2016_12_01_13_34_50_910.jpg,dataset-1/IMG/left_2016_12_01_13_34_50_910.jpg,dataset-1/IMG/right_2016_12_01_13_34_50_910.jpg,0.0,0.9855325999999999,0.0,30.18623
dataset-1/IMG/center_2016_12_01_13_34_51_012.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_012.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_012.jpg,0.0,0.9855325999999999,0.0,30.186590000000002
dataset-1/IMG/center_2016_12_01_13_34_51_113.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_113.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_113.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_51_215.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_215.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_215.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_51_316.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_316.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_316.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_51_416.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_416.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_416.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_51_518.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_518.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_518.jpg,0.0,0.9855325999999999,0.0,30.18665
dataset-1/IMG/center_2016_12_01_13_34_51_619.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_619.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_619.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_51_719.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_719.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_719.jpg,0.0,0.9855325999999999,0.0,30.18668
dataset-1/IMG/center_2016_12_01_13_34_51_819.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_819.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_819.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_51_921.jpg,dataset-1/IMG/left_2016_12_01_13_34_51_921.jpg,dataset-1/IMG/right_2016_12_01_13_34_51_921.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_52_021.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_021.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_021.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_52_122.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_122.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_122.jpg,0.0,0.9855325999999999,0.0,30.18665
dataset-1/IMG/center_2016_12_01_13_34_52_223.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_223.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_223.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_52_324.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_324.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_324.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_52_426.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_426.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_426.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_52_529.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_529.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_529.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_52_629.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_629.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_629.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_52_729.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_729.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_729.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_52_829.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_829.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_829.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_52_931.jpg,dataset-1/IMG/left_2016_12_01_13_34_52_931.jpg,dataset-1/IMG/right_2016_12_01_13_34_52_931.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_53_036.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_036.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_036.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_53_137.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_137.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_137.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_53_238.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_238.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_238.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_53_339.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_339.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_339.jpg,0.0,0.9855325999999999,0.0,30.18665
dataset-1/IMG/center_2016_12_01_13_34_53_440.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_440.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_440.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_53_541.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_541.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_541.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_53_642.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_642.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_642.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_53_743.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_743.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_743.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_53_844.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_844.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_844.jpg,0.01391724,0.9855325999999999,0.0,30.1866
dataset-1/IMG/center_2016_12_01_13_34_53_946.jpg,dataset-1/IMG/left_2016_12_01_13_34_53_946.jpg,dataset-1/IMG/right_2016_12_01_13_34_53_946.jpg,0.07132844,0.9855325999999999,0.0,30.185409999999997
dataset-1/IMG/center_2016_12_01_13_34_54_048.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_048.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_048.jpg,0.07132844,0.9855325999999999,0.0,30.18607
dataset-1/IMG/center_2016_12_01_13_34_54_148.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_148.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_148.jpg,0.07132844,0.9855325999999999,0.0,30.1863
dataset-1/IMG/center_2016_12_01_13_34_54_249.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_249.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_249.jpg,0.2531306,0.9855325999999999,0.0,30.17597
dataset-1/IMG/center_2016_12_01_13_34_54_356.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_356.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_356.jpg,0.2531306,0.9855325999999999,0.0,30.181390000000004
dataset-1/IMG/center_2016_12_01_13_34_54_456.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_456.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_456.jpg,0.15744520000000004,0.9855325999999999,0.0,30.18742
dataset-1/IMG/center_2016_12_01_13_34_54_558.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_558.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_558.jpg,0.0,0.9855325999999999,0.0,30.18437
dataset-1/IMG/center_2016_12_01_13_34_54_660.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_660.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_660.jpg,0.0,0.9855325999999999,0.0,30.1862
dataset-1/IMG/center_2016_12_01_13_34_54_760.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_760.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_760.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_54_861.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_861.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_861.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_54_962.jpg,dataset-1/IMG/left_2016_12_01_13_34_54_962.jpg,dataset-1/IMG/right_2016_12_01_13_34_54_962.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_55_063.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_063.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_063.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_55_165.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_165.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_165.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_55_267.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_267.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_267.jpg,0.0,0.9855325999999999,0.0,30.18665
dataset-1/IMG/center_2016_12_01_13_34_55_369.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_369.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_369.jpg,-0.0787459,0.9855325999999999,0.0,30.18556
dataset-1/IMG/center_2016_12_01_13_34_55_469.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_469.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_469.jpg,-0.0787459,0.9855325999999999,0.0,30.186059999999998
dataset-1/IMG/center_2016_12_01_13_34_55_571.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_571.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_571.jpg,-0.0787459,0.9855325999999999,0.0,30.186290000000003
dataset-1/IMG/center_2016_12_01_13_34_55_671.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_671.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_671.jpg,-0.08824026,0.9855325999999999,0.0,30.18623
dataset-1/IMG/center_2016_12_01_13_34_55_773.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_773.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_773.jpg,0.0,0.9855325999999999,0.0,30.18623
dataset-1/IMG/center_2016_12_01_13_34_55_875.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_875.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_875.jpg,0.0,0.9855325999999999,0.0,30.186590000000002
dataset-1/IMG/center_2016_12_01_13_34_55_976.jpg,dataset-1/IMG/left_2016_12_01_13_34_55_976.jpg,dataset-1/IMG/right_2016_12_01_13_34_55_976.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_56_077.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_077.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_077.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_56_178.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_178.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_178.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_56_279.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_279.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_279.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_56_380.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_380.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_380.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_56_482.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_482.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_482.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_56_583.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_583.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_583.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_56_683.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_683.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_683.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_56_784.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_784.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_784.jpg,0.061759900000000006,0.9855325999999999,0.0,30.18575
dataset-1/IMG/center_2016_12_01_13_34_56_885.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_885.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_885.jpg,0.061759900000000006,0.9855325999999999,0.0,30.1862
dataset-1/IMG/center_2016_12_01_13_34_56_987.jpg,dataset-1/IMG/left_2016_12_01_13_34_56_987.jpg,dataset-1/IMG/right_2016_12_01_13_34_56_987.jpg,0.061759900000000006,0.9855325999999999,0.0,30.1863
dataset-1/IMG/center_2016_12_01_13_34_57_088.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_088.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_088.jpg,0.1670138,0.9855325999999999,0.0,30.18145
dataset-1/IMG/center_2016_12_01_13_34_57_189.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_189.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_189.jpg,0.1670138,0.9855325999999999,0.0,30.18392
dataset-1/IMG/center_2016_12_01_13_34_57_289.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_289.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_289.jpg,0.1670138,0.9855325999999999,0.0,30.18512
dataset-1/IMG/center_2016_12_01_13_34_57_391.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_391.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_391.jpg,0.0,0.9855325999999999,0.0,30.18585
dataset-1/IMG/center_2016_12_01_13_34_57_492.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_492.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_492.jpg,0.0,0.9855325999999999,0.0,30.18638
dataset-1/IMG/center_2016_12_01_13_34_57_594.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_594.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_594.jpg,-0.05975719,0.9855325999999999,0.0,30.185409999999997
dataset-1/IMG/center_2016_12_01_13_34_57_697.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_697.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_697.jpg,-0.05975719,0.9855325999999999,0.0,30.18608
dataset-1/IMG/center_2016_12_01_13_34_57_799.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_799.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_799.jpg,-0.04076847,0.9855325999999999,0.0,30.18652
dataset-1/IMG/center_2016_12_01_13_34_57_901.jpg,dataset-1/IMG/left_2016_12_01_13_34_57_901.jpg,dataset-1/IMG/right_2016_12_01_13_34_57_901.jpg,0.0,0.9855325999999999,0.0,30.18654
dataset-1/IMG/center_2016_12_01_13_34_58_002.jpg,dataset-1/IMG/left_2016_12_01_13_34_58_002.jpg,dataset-1/IMG/right_2016_12_01_13_34_58_002.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_58_105.jpg,dataset-1/IMG/left_2016_12_01_13_34_58_105.jpg,dataset-1/IMG/right_2016_12_01_13_34_58_105.jpg,0.0,0.9855325999999999,0.0,30.18664
dataset-1/IMG/center_2016_12_01_13_34_58_205.jpg,dataset-1/IMG/left_2016_12_01_13_34_58_205.jpg,dataset-1/IMG/right_2016_12_01_13_34_58_205.jpg,0.0,0.9855325999999999,0.0,30.186420000000002
dataset-1/IMG/center_2016_12_01_13_34_58_307.jpg,dataset-1/IMG/left_2016_12_01_13_34_58_307.jpg,dataset-1/IMG/right_2016_12_01_13_34_58_307.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_58_409.jpg,dataset-1/IMG/left_2016_12_01_13_34_58_409.jpg,dataset-1/IMG/right_2016_12_01_13_34_58_409.jpg,0.0,0.9855325999999999,0.0,30.18662
dataset-1/IMG/center_2016_12_01_13_34_58_511.jpg,dataset-1/IMG/left_2016_12_01_13_34_58_511.jpg,dataset-1/IMG/right_2016_12_01_13_34_58_511.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
dataset-1/IMG/center_2016_12_01_13_34_58_613.jpg,dataset-1/IMG/left_2016_12_01_13_34_58_613.jpg,dataset-1/IMG/right_2016_12_01_13_34_58_613.jpg,0.02348577,0.9855325999999999,0.0,30.186529999999998
dataset-1/IMG/center_2016_12_01_13_34_58_714.jpg,dataset-1/IMG/left_2016_12_01_13_34_58_714.jpg,dataset-1/IMG/right_2016_12_01_13_34_58_714.jpg,0.1670138,0.9855325999999999,0.0,30.180259999999997
